Date,RELIANCE,TCS,HDFCBANK,INFY,ICICIBANK,HINDUNILVR,ITC,SBIN,BHARTIARTL,KOTAKBANK,LT,AXISBANK,WIPRO,HCLTECH,ASIANPAINT,MARUTI,SUNPHARMA,TITAN,ULTRACEMCO,NTPC,ONGC,POWERGRID,NESTLEIND,M&M,TECHM,JSWSTEEL,BAJFINANCE,ADANIPORTS,COALINDIA,GRASIM,INDUSINDBK,TATASTEEL,BRITANNIA,APOLLOHOSP,SBILIFE,HINDALCO,UPL,EICHERMOT,SHREECEM,CIPLA,DRREDDY,HEROMOTOCO,TATACONSUM,BAJAJFINSV,ADANIENT
2025-10-10,1375.3409423828125,2923.539794921875,964.9404296875,1460.4549560546875,1380.300048828125,2483.91015625,384.0682678222656,865.0573120117188,1939.9000244140625,430.0199890136719,3747.397705078125,1179.4903564453125,242.44078063964844,1445.3135986328125,2316.455810546875,16265.0,1655.7767333984375,3520.3486328125,12281.0,334.3161315917969,234.91981506347656,281.2093505859375,1187.350830078125,3418.995361328125,1405.5736083984375,1161.130615234375,1017.5946044921875,1403.485107421875,369.47259521484375,2811.0,762.1156005859375,170.3469696044922,5871.5,7670.81640625,1807.8868408203125,769.9334716796875,681.2999877929688,6965.0,29361.79296875,1547.2841796875,1256.43212890625,5394.8466796875,1117.0479736328125,2002.5911865234375,2549.759765625
2025-10-13,1368.671875,2903.16943359375,961.1038818359375,1439.5347900390625,1379.4000244140625,2448.452392578125,380.683349609375,867.3165893554688,1954.9000244140625,430.4200134277344,3733.0380859375,1188.6832275390625,238.96063232421875,1444.540283203125,2318.732421875,16323.0,1653.2994384765625,3522.043212890625,12172.0,336.284423828125,232.7741241455078,278.2917175292969,1176.0662841796875,3423.745361328125,1399.496826171875,1154.7672119140625,1030.415771484375,1431.7659912109375,366.6378479003906,2798.0,758.6712036132812,169.5337371826172,5862.0,7660.82958984375,1812.780029296875,766.2029418945312,673.7999877929688,6912.0,29531.3125,1549.0673828125,1254.4447021484375,5452.71875,1107.627685546875,2018.677490234375,2526.270263671875
2025-10-14,1369.5677490234375,2857.89208984375,961.25146484375,1436.353515625,1384.0999755859375,2457.783447265625,378.3472595214844,861.4227905273438,1946.5999755859375,430.3599853515625,3708.081787109375,1175.8931884765625,242.16781616210938,1445.2169189453125,2294.580322265625,16261.0,1639.426025390625,3525.83056640625,12070.0,331.314453125,233.3463134765625,279.6046447753906,1163.5938720703125,3423.844482421875,1415.9910888671875,1141.244873046875,1012.92333984375,1423.0028076171875,366.0613098144531,2775.800048828125,749.1865844726562,167.0646514892578,5800.5,7748.712890625,1813.6787109375,756.1553344726562,669.9500122070312,6887.0,29531.3125,1537.8724365234375,1229.5029296875,5464.9794921875,1109.51171875,2017.6783447265625,2515.875
2025-10-15,1367.97509765625,2877.756591796875,962.3335571289062,1421.4105224609375,1398.4000244140625,2474.186279296875,381.3031005859375,870.4107666015625,1968.5,429.9200134277344,3791.665283203125,1168.6986083984375,243.91278076171875,1445.5067138671875,2351.001708984375,16212.0,1640.11962890625,3537.392822265625,12311.0,333.8732604980469,236.23583984375,282.9599304199219,1209.029052734375,3460.855712890625,1407.309814453125,1154.170654296875,1053.4244384765625,1444.6116943359375,369.23236083984375,2816.800048828125,738.9031982421875,169.739501953125,5857.5,7815.6240234375,1838.044921875,760.2838134765625,677.6500244140625,6895.0,29855.39453125,1544.212890625,1224.6337890625,5431.6298828125,1104.85107421875,2082.3232421875,2531.668212890625
2025-10-16,1391.8646240234375,2878.628662109375,978.1715698242188,1418.61474609375,1417.300048828125,2515.93017578125,386.3089904785156,871.2457275390625,1967.4000244140625,441.0799865722656,3824.4453125,1195.378173828125,247.4221649169922,1464.1590576171875,2385.25048828125,16298.0,1643.9844970703125,3628.394287109375,12358.0,336.08758544921875,236.83665466308594,283.835205078125,1263.6700439453125,3523.794921875,1411.9398193359375,1165.406005859375,1059.2386474609375,1473.2908935546875,372.451416015625,2859.800048828125,738.30419921875,170.48414611816406,6025.5,7823.11376953125,1833.151611328125,776.051513671875,680.4000244140625,6988.0,29925.1953125,1554.8134765625,1232.384521484375,5472.82666015625,1139.6566162109375,2088.41796875,2556.45703125
2025-10-17,1410.279541015625,2870.391845703125,986.2381591796875,1389.3072509765625,1436.5999755859375,2557.37939453125,392.9834289550781,873.4067993164062,2012.0,441.1600036621094,3802.261962890625,1199.2750244140625,234.8370819091797,1447.7933349609375,2482.355224609375,16401.0,1663.9024658203125,3662.78125,12370.0,335.59552001953125,236.2072296142578,281.7928771972656,1276.4393310546875,3609.296875,1396.3138427734375,1156.6563720703125,1063.56201171875,1473.1912841796875,373.6044921875,2836.199951171875,749.7855834960938,168.7401123046875,6083.0,7891.02392578125,1841.5400390625,768.7894287109375,674.1500244140625,7042.5,29606.099609375,1562.937255859375,1247.9857177734375,5485.578125,1156.2164306640625,2081.92333984375,2548.260498046875
2025-10-20,1460.04931640625,2921.749267578125,986.6316528320312,1408.395751953125,1390.300048828125,2548.24462890625,393.8415832519531,891.431884765625,2051.5,442.760009765625,3835.23974609375,1225.05517578125,235.1685333251953,1456.755615234375,2490.47216796875,16424.0,1673.3165283203125,3724.977294921875,12346.0,336.53045654296875,237.20855712890625,280.28546142578125,1272.380859375,3561.697021484375,1407.81494140625,1138.65966796875,1074.3955078125,1460.8433837890625,375.33416748046875,2854.0,758.5214233398438,168.47555541992188,6070.0,7999.3798828125,1837.1461181640625,782.2691040039062,680.7999877929688,7013.5,28798.388671875,1623.8656005859375,1273.9212646484375,5533.15087890625,1166.529296875,2137.9755859375,2546.96142578125
2025-10-21,1458.4566650390625,2913.512939453125,991.3043823242188,1419.482421875,1382.0,2545.593017578125,393.6509094238281,891.775634765625,2043.5,439.3999938964844,3850.58984375,1236.3465576171875,235.28550720214844,1447.5985107421875,2479.18798828125,16396.0,1675.1993408203125,3716.803955078125,12342.0,336.57965087890625,236.61729431152344,280.6744689941406,1274.2615966796875,3583.567138671875,1412.0059814453125,1145.91796875,1079.86181640625,1467.3160400390625,375.81463623046875,2870.699951171875,757.2235717773438,169.28878784179688,6075.0,8001.37744140625,1838.4443359375,780.8764038085938,680.9500122070312,7018.5,28868.19140625,1648.137939453125,1280.5789794921875,5538.5458984375,1164.7442626953125,2167.250732421875,2548.76025390625
2025-10-23,1441.7340087890625,2977.95166015625,992.386474609375,1473.566162109375,1363.699951171875,2555.31689453125,396.60675048828125,895.41015625,2007.9000244140625,445.1199951171875,3880.794921875,1257.8299560546875,238.15151977539062,1484.5191650390625,2477.010009765625,16393.0,1674.604736328125,3759.96240234375,12145.0,337.2193603515625,240.61305236816406,281.69561767578125,1259.9085693359375,3585.9423828125,1426.3336181640625,1131.6995849609375,1087.465087890625,1447.001708984375,377.30401611328125,2864.60009765625,758.3716430664062,170.6409149169922,6068.0,7957.93505859375,1850.1280517578125,788.2877197265625,675.6500244140625,6884.5,28888.134765625,1629.809814453125,1271.337646484375,5481.65478515625,1151.2584228515625,2174.744384765625,2544.662353515625
2025-10-24,1444.9193115234375,2968.26171875,978.5650634765625,1470.57763671875,1377.699951171875,2471.63232421875,397.4172058105469,888.4849853515625,2029.300048828125,437.3999938964844,3867.128173828125,1240.9429931640625,236.86473083496094,1484.4217529296875,2476.218505859375,16274.0,1683.622314453125,3702.75,11918.0,334.2177429199219,243.14019775390625,280.57720947265625,1269.0152587890625,3587.32763671875,1416.8792724609375,1134.88134765625,1083.092041015625,1423.0028076171875,378.6493225097656,2841.300048828125,753.8290405273438,170.91525268554688,6053.0,7827.10888671875,1837.24609375,820.17138671875,672.0499877929688,6840.0,28623.884765625,1569.674072265625,1275.5111083984375,5434.572265625,1145.6063232421875,2157.658935546875,2503.080810546875
2025-10-27,1477.2696533203125,2989.2890625,986.6316528320312,1472.633056640625,1377.5999755859375,2467.1142578125,401.0881652832031,906.411865234375,2080.10009765625,429.7200012207031,3885.845703125,1253.133544921875,237.77133178710938,1493.8709716796875,2493.243896484375,16388.0,1678.271240234375,3727.56884765625,12015.0,336.3336181640625,241.52854919433594,283.0571594238281,1270.005126953125,3574.067138671875,1425.7489013671875,1144.02880859375,1077.774658203125,1414.6380615234375,381.1957702636719,2923.89990234375,768.8047485351562,173.09039306640625,5912.0,7835.09814453125,1900.4581298828125,836.4862670898438,679.8499755859375,6906.5,28509.208984375,1569.27783203125,1276.206787109375,5538.5458984375,1160.083740234375,2168.349609375,2491.68603515625
2025-10-28,1480.056884765625,2963.1259765625,987.2218627929688,1468.4241943359375,1363.0999755859375,2452.676025390625,398.466064453125,913.779052734375,2090.199951171875,432.1600036621094,3934.37158203125,1245.339599609375,236.27984619140625,1482.765625,2483.840087890625,16311.0,1671.73095703125,3704.84326171875,11931.0,333.77484130859375,238.92510986328125,280.3340759277344,1258.126708984375,3541.90478515625,1410.7388916015625,1177.4368896484375,1066.1959228515625,1411.949462890625,376.1029052734375,2932.89990234375,798.4567260742188,178.13632202148438,5861.0,7870.0517578125,1934.1114501953125,844.5442504882812,702.5999755859375,7002.5,28504.22265625,1553.5255126953125,1281.274658203125,5502.2529296875,1159.0921630859375,2138.375244140625,2493.28515625
2025-10-29,1497.277099609375,2962.83544921875,991.451904296875,1478.408203125,1370.4000244140625,2443.8359375,401.9940185546875,923.11083984375,2100.60009765625,430.1000061035156,3919.81396484375,1247.837646484375,236.18235778808594,1517.0560302734375,2512.94189453125,16138.0,1700.369384765625,3736.041015625,11999.0,341.99249267578125,243.78866577148438,287.2391052246094,1260.1064453125,3497.966064453125,1415.417236328125,1201.0015869140625,1056.4556884765625,1448.694580078125,367.0702819824219,2958.699951171875,806.144287109375,181.44802856445312,5852.5,7848.0810546875,1967.6646728515625,851.8063354492188,720.0499877929688,6952.0,29127.45703125,1566.4046630859375,1243.0172119140625,5445.36181640625,1167.2232666015625,2135.177978515625,2536.265869140625
2025-10-30,1481.6494140625,2941.2265625,981.9097900390625,1462.1597900390625,1362.4000244140625,2425.6650390625,399.2765197753906,917.8064575195312,2066.300048828125,427.44000244140625,3948.929443359375,1237.6455078125,235.83140563964844,1509.7498779296875,2497.89599609375,16206.0,1687.9825439453125,3738.43310546875,12053.0,339.6797180175781,242.73013305664062,283.49481201171875,1266.9365234375,3465.705078125,1397.4833984375,1203.089599609375,1045.870849609375,1451.7816162109375,372.5475158691406,2950.39990234375,799.6548461914062,180.62501525878906,5859.5,7779.671875,1965.66748046875,856.8798828125,721.3499755859375,6889.0,28658.78515625,1525.7857666015625,1194.6240234375,5409.56005859375,1166.7275390625,2112.797119140625,2525.7705078125
2025-10-31,1479.5592041015625,2963.222900390625,971.2362670898438,1450.9034423828125,1345.300048828125,2421.637939453125,400.8021545410156,920.4095458984375,2054.5,420.44000244140625,3991.909423828125,1231.8499755859375,234.6128692626953,1501.664306640625,2485.32470703125,16186.0,1675.3974609375,3734.446044921875,11947.0,331.6097412109375,243.53118896484375,280.23681640625,1258.7205810546875,3450.959716796875,1388.321533203125,1199.1124267578125,1036.428955078125,1445.408447265625,373.46038818359375,2891.699951171875,793.5147094726562,179.1455078125,5836.5,7670.81640625,1952.985107421875,843.449951171875,720.0999755859375,7007.0,28230.0,1487.346435546875,1190.0531005859375,5438.00537109375,1155.224853515625,2086.51953125,2479.89111328125
2025-11-03,1477.866943359375,2923.300048828125,976.499267578125,1454.0355224609375,1346.4000244140625,2416.23583984375,394.69976806640625,932.8847045898438,2074.0,422.70001220703125,3941.9970703125,1232.749267578125,234.44715881347656,1503.612548828125,2486.710693359375,15651.0,1690.9554443359375,3712.31884765625,11950.0,329.887451171875,245.610107421875,280.0909118652344,1253.8701171875,3512.018310546875,1383.8380126953125,1188.17529296875,1036.72705078125,1438.6368408203125,373.3642578125,2899.89990234375,795.6113891601562,178.9789581298828,5820.5,7814.1259765625,1966.8658447265625,842.8033447265625,730.5999755859375,7023.5,27975.0,1497.45166015625,1188.463134765625,5433.10107421875,1187.4521484375,2079.825439453125,2465.8974609375
2025-11-04,1466.3203125,2897.524169921875,969.2196655273438,1436.808349609375,1336.9000244140625,2402.190185546875,389.88458251953125,940.644775390625,2113.300048828125,419.32000732421875,3886.439697265625,1225.6546630859375,231.9320831298828,1489.5845947265625,2461.469482421875,15374.0,1674.703857421875,3801.027587890625,11819.0,325.3603515625,240.6511993408203,271.3866882324219,1252.1875,3543.98291015625,1373.5064697265625,1174.6529541015625,1050.5421142578125,1438.3382568359375,372.6240539550781,2882.0,788.9221801757812,175.667236328125,5892.5,7800.14453125,1968.76318359375,827.0853271484375,731.3499755859375,6930.0,27600.0,1489.327880859375,1192.43798828125,5207.49853515625,1169.4049072265625,2071.432373046875,2418.718505859375
2025-11-06,1489.2144775390625,2917.58251953125,968.6294555664062,1435.6336669921875,1320.4000244140625,2392.662841796875,388.5496826171875,943.739013671875,2094.89990234375,416.6400146484375,3844.053955078125,1227.55322265625,234.00848388671875,1486.9544677734375,2576.490478515625,15452.0,1670.6409912109375,3762.055419921875,11910.0,321.47296142578125,239.84060668945312,262.77978515625,1253.2762451171875,3580.895263671875,1377.7950439453125,1162.125,1035.534423828125,1430.7701416015625,368.2814636230469,2700.10009765625,784.9286499023438,173.6880645751953,6013.5,7771.68212890625,1968.064208984375,784.3084716796875,733.3499755859375,6806.5,27450.0,1487.5445556640625,1197.6051025390625,5224.17333984375,1180.4117431640625,2061.44091796875,2313.265869140625
2025-11-07,1471.19775390625,2899.074951171875,966.317626953125,1445.5198974609375,1343.0,2389.693115234375,385.2601318359375,938.92578125,2001.199951171875,417.6600036621094,3844.945068359375,1221.857666015625,230.5380859375,1473.3162841796875,2587.280029296875,15479.0,1676.0911865234375,3756.972412109375,11849.0,323.6564636230469,240.50814819335938,264.53033447265625,1249.91064453125,3651.85009765625,1351.5762939453125,1165.00830078125,1060.0833740234375,1442.221923828125,371.09429931640625,2724.60009765625,795.9608154296875,177.70521545410156,6157.5,7631.86767578125,1996.1251220703125,786.298095703125,747.9500122070312,6886.0,27375.0,1491.7054443359375,1197.803955078125,5194.7470703125,1157.4063720703125,2100.307861328125,2368.341064453125
2025-11-10,1482.44580078125,2931.439453125,968.4818725585938,1481.4425048828125,1348.0,2384.54541015625,386.69036865234375,934.3090209960938,2019.800048828125,418.5400085449219,3880.596923828125,1216.0621337890625,233.8037567138672,1500.6900634765625,2623.50830078125,15583.0,1682.433349609375,3790.56201171875,11728.0,323.0113525390625,239.7452392578125,265.2225646972656,1250.1087646484375,3625.8232421875,1362.395263671875,1172.56494140625,1078.3709716796875,1438.836181640625,376.3744812011719,2762.89990234375,798.057373046875,177.81298828125,6133.5,7519.51708984375,1986.53857421875,781.1251220703125,750.6500244140625,6866.5,27090.0,1497.45166015625,1191.1461181640625,5257.03271484375,1133.1119384765625,2116.493896484375,2297.3310546875
2025-11-11,1486.5269775390625,2952.56396484375,975.564697265625,1497.88671875,1358.300048828125,2403.05712890625,387.929931640625,936.4209594726562,2042.300048828125,417.3800048828125,3916.74365234375,1221.557861328125,235.60720825195312,1529.427734375,2630.239501953125,15645.0,1700.567626953125,3799.93115234375,11825.0,324.20233154296875,237.88563537597656,264.67864990234375,1255.256103515625,3710.13818359375,1372.3369140625,1184.6951904296875,999.05859375,1468.2122802734375,377.8055725097656,2775.800048828125,824.7640991210938,177.3818817138672,5950.5,7491.0546875,1994.5274658203125,789.6307373046875,752.3499755859375,6873.0,27035.0,1500.820068359375,1203.865478515625,5313.923828125,1146.4986572265625,1987.703857421875,2293.5517578125
2025-11-12,1504.5435791015625,3034.735595703125,973.4005126953125,1518.8333740234375,1358.9000244140625,2400.08740234375,388.07293701171875,940.2028198242188,2073.800048828125,416.8999938964844,3916.34765625,1220.6585693359375,239.04835510253906,1552.8076171875,2741.697265625,15696.0,1716.4228515625,3838.5048828125,11921.0,324.6986083984375,242.0816650390625,264.134765625,1265.253662109375,3715.283935546875,1419.218505859375,1175.0506591796875,1007.0097045898438,1500.575927734375,381.4573059082031,2767.39990234375,863.002197265625,175.00099182128906,5880.0,7488.05859375,1993.9281005859375,790.27734375,760.5999755859375,6879.0,27095.0,1505.17919921875,1221.8514404296875,5428.19677734375,1152.25,2033.7645263671875,2407.609130859375
2025-11-13,1503.9464111328125,3009.4443359375,970.596923828125,1509.14306640625,1385.9000244140625,2383.357666015625,386.83343505859375,937.1085815429688,2091.800048828125,415.0400085449219,3963.7841796875,1224.2557373046875,239.1555938720703,1557.191162109375,2850.184814453125,15749.0,1721.6749267578125,3826.6435546875,11934.0,324.5001220703125,239.2207489013672,266.854248046875,1262.2840576171875,3661.053466796875,1414.6375732421875,1177.138671875,999.2573852539062,1492.7091064453125,378.20037841796875,2777.800048828125,862.0537719726562,173.08058166503906,5851.5,7430.63525390625,1985.140380859375,807.7362670898438,758.1500244140625,6855.0,26995.0,1511.6187744140625,1227.1180419921875,5403.18408203125,1145.1104736328125,2054.44677734375,2411.194580078125
2025-11-14,1511.9095458984375,3009.7353515625,973.4988403320312,1470.9691162109375,1373.0,2403.255126953125,389.1694641113281,950.7133178710938,2100.699951171875,415.94000244140625,3965.665771484375,1240.6431884765625,238.21974182128906,1553.3919677734375,2876.910888671875,15684.0,1741.196533203125,3816.67626953125,11874.0,325.9888610839844,241.9075164794922,268.2881164550781,1258.7205810546875,3660.162841796875,1402.74658203125,1161.130615234375,1012.27734375,1506.3515625,381.90142822265625,2783.39990234375,846.8782958984375,170.73887634277344,5803.5,7410.66162109375,1998.1224365234375,799.4793701171875,758.5999755859375,6695.0,26700.0,1517.860107421875,1238.1480712890625,5432.61083984375,1148.0853271484375,2064.038818359375,2438.909423828125
2025-11-17,1511.3123779296875,3006.052978515625,980.3357543945312,1475.66748046875,1379.0,2400.582275390625,388.1683044433594,956.1159057617188,2112.199951171875,420.5799865722656,3988.740478515625,1248.636962890625,237.90780639648438,1564.8870849609375,2858.5986328125,15878.0,1747.93505859375,3855.947509765625,11778.0,327.72576904296875,242.34716796875,270.5131530761719,1257.433837890625,3696.08544921875,1416.002197265625,1168.78662109375,1020.5266723632812,1501.27294921875,382.7897033691406,2790.300048828125,852.6689453125,169.67091369628906,5830.5,7477.57275390625,1993.2291259765625,802.961181640625,773.2000122070312,6799.0,26680.0,1521.32763671875,1236.5582275390625,5687.6396484375,1169.00830078125,2077.8271484375,2460.899658203125
2025-11-18,1512.4072265625,2991.421142578125,976.302490234375,1454.91650390625,1373.4000244140625,2379.793701171875,386.9764404296875,955.2318725585938,2149.199951171875,418.6199951171875,3960.912353515625,1264.4249267578125,234.8370819091797,1553.9764404296875,2881.00439453125,15930.0,1742.8812255859375,3866.5126953125,11707.0,325.9888610839844,241.2724609375,271.15594482421875,1252.286376953125,3656.40234375,1385.9822998046875,1156.3580322265625,1007.4072265625,1488.725830078125,378.9405822753906,2762.0,846.5787963867188,168.9654541015625,5840.0,7375.7080078125,1990.532958984375,793.0130615234375,759.6500244140625,6814.5,26420.0,1500.4237060546875,1235.9620361328125,5688.62060546875,1144.416259765625,2048.451904296875,2435.7109375
2025-11-19,1511.9095458984375,3050.142822265625,978.41748046875,1508.4578857421875,1383.0999755859375,2417.015380859375,384.78338623046875,965.3494873046875,2159.800048828125,421.17999267578125,3980.718994140625,1269.4210205078125,239.87696838378906,1619.634765625,2868.81005859375,15768.0,1767.9521484375,3920.236572265625,11666.0,324.1527404785156,243.27532958984375,272.09539794921875,1266.045654296875,3683.814453125,1397.580810546875,1158.2471923828125,999.4561157226562,1477.9710693359375,374.1044921875,2744.699951171875,838.2423095703125,169.71011352539062,5874.5,7449.1103515625,2002.0169677734375,786.8452758789062,752.6500244140625,6896.5,26510.0,1512.6094970703125,1242.321533203125,5764.1484375,1152.3492431640625,2048.451904296875,2432.0126953125
2025-11-20,1541.9705810546875,3047.332763671875,992.4356689453125,1503.955322265625,1383.0,2403.947998046875,386.59503173828125,964.1707153320312,2158.300048828125,419.739990234375,3998.3466796875,1284.2095947265625,240.0621795654297,1602.8792724609375,2835.201904296875,15801.0,1761.3128662109375,3889.636962890625,11753.0,324.1527404785156,242.34716796875,274.1226501464844,1266.2435302734375,3678.07470703125,1419.12109375,1163.3179931640625,1022.3156127929688,1484.8421630859375,374.6966552734375,2748.60009765625,828.058837890625,168.9752655029297,5819.0,7413.158203125,2024.2860107421875,795.6492919921875,753.5,7125.5,26480.0,1514.987060546875,1240.731689453125,5884.796875,1164.0501708984375,2093.8134765625,2445.0068359375
2025-11-21,1539.4820556640625,3052.953125,981.8114013671875,1512.2752685546875,1369.5,2409.19482421875,388.8834228515625,955.3792114257812,2162.699951171875,417.55999755859375,3985.967529296875,1274.81689453125,238.3367462158203,1566.44580078125,2851.857421875,15977.0,1763.5919189453125,3891.430908203125,11729.0,324.20233154296875,241.2724609375,274.5181884765625,1267.7283935546875,3710.6328125,1424.4818115234375,1133.7877197265625,997.9652709960938,1473.5897216796875,373.2655944824219,2734.800048828125,845.1810302734375,164.60537719726562,5813.0,7381.20068359375,2019.6923828125,773.6640014648438,750.8499755859375,7134.5,26480.0,1497.7489013671875,1236.061279296875,5887.7392578125,1173.1729736328125,2050.650146484375,2421.217529296875
2025-11-24,1528.831298828125,3043.84423828125,982.8934936523438,1515.2117919921875,1368.4000244140625,2399.790283203125,384.78338623046875,953.4146118164062,2152.10009765625,417.4599914550781,3974.47998046875,1268.0220947265625,241.04676818847656,1568.78369140625,2854.434814453125,15958.0,1764.68212890625,3861.62890625,11584.0,321.0263366699219,240.1000518798828,272.7381591796875,1256.3448486328125,3652.44384765625,1456.8408203125,1099.68359375,987.927001953125,1479.6640625,367.6893005371094,2688.699951171875,834.6980590820312,162.0187225341797,5815.5,7344.7490234375,2012.003173828125,770.6298828125,742.7000122070312,7258.5,26490.0,1490.0213623046875,1218.4727783203125,5867.63134765625,1176.0487060546875,2029.068603515625,2398.127685546875
2025-11-25,1532.61376953125,3022.526123046875,973.6956176757812,1498.1802978515625,1357.800048828125,2389.792236328125,382.1612548828125,966.1844482421875,2161.60009765625,413.9800109863281,3958.040283203125,1265.32421875,239.45779418945312,1559.7239990234375,2851.064208984375,15889.0,1760.71826171875,3842.49169921875,11580.0,321.27447509765625,239.70925903320312,270.4142761230469,1250.4056396484375,3631.167236328125,1456.8408203125,1105.6492919921875,980.1746826171875,1477.6724853515625,365.221923828125,2686.800048828125,838.5418701171875,162.9691162109375,5867.0,7320.78076171875,2028.1805419921875,785.2535400390625,749.7000122070312,7218.5,26455.0,1493.48876953125,1228.3104248046875,5965.22900390625,1167.8182373046875,2028.468994140625,2331.857177734375
2025-11-26,1562.6748046875,3064.87158203125,987.5662231445312,1524.902099609375,1375.0,2400.7802734375,383.5915222167969,966.4791870117188,2126.800048828125,420.760009765625,4022.708740234375,1289.2056884765625,243.89328002929688,1576.08984375,2849.27978515625,16156.0,1788.56396484375,3884.9521484375,11759.0,323.6564636230469,242.00521850585938,271.9964904785156,1263.8680419921875,3648.089599609375,1481.889892578125,1147.80712890625,1004.5249633789062,1499.8787841796875,372.42669677734375,2744.0,849.3243408203125,166.2416229248047,5880.5,7383.1982421875,2026.283203125,796.6441040039062,760.5999755859375,7198.5,26935.0,1509.6373291015625,1240.135498046875,6019.177734375,1175.3546142578125,2083.322265625,2313.96533203125
2025-11-27,1556.2047119140625,3039.386962890625,993.0750732421875,1533.2220458984375,1392.199951171875,2427.013427734375,385.4985046386719,955.624755859375,2115.60009765625,422.0400085449219,4041.822021484375,1286.3079833984375,243.2791290283203,1586.9029541015625,2854.3359375,15903.0,1793.9150390625,3890.533935546875,11617.0,324.8970947265625,238.39028930664062,270.6614990234375,1253.5732421875,3642.943603515625,1471.5584716796875,1153.9716796875,1027.48388671875,1502.7666015625,373.1175231933594,2740.0,856.0634765625,164.73275756835938,5826.5,7312.79150390625,2001.7174072265625,803.3590698242188,758.6500244140625,6999.0,26755.0,1511.0242919921875,1241.4273681640625,6033.400390625,1167.8182373046875,2101.40673828125,2253.9921875
2025-11-28,1560.285888671875,3040.259033203125,991.2059936523438,1527.055419921875,1388.800048828125,2441.763671875,385.4508361816406,961.6658935546875,2101.60009765625,424.8800048828125,4030.2353515625,1278.7137451171875,243.24989318847656,1582.22705078125,2849.676025390625,15900.0,1815.022216796875,3894.919677734375,11600.0,324.00384521484375,237.65753173828125,266.953125,1248.326904296875,3718.252685546875,1478.868408203125,1153.6734619140625,1031.1612548828125,1510.533935546875,371.2423400878906,2739.39990234375,857.16162109375,164.56619262695312,5846.0,7325.7744140625,1963.2708740234375,804.2047119140625,758.6500244140625,7053.5,26400.0,1517.067626953125,1250.867431640625,6056.451171875,1162.5628662109375,2092.214599609375,2279.180908203125
2025-12-01,1558.892333984375,3036.2861328125,985.7954711914062,1530.872802734375,1390.0999755859375,2439.6845703125,385.4508361816406,955.870361328125,2089.699951171875,429.5199890136719,4033.80029296875,1274.7169189453125,243.98101806640625,1600.44384765625,2842.934814453125,16097.0,1791.041259765625,3882.161376953125,11662.0,324.64898681640625,239.20120239257812,266.65643310546875,1247.8319091796875,3702.716064453125,1490.7593994140625,1161.7271728515625,1014.8613891601562,1524.076904296875,374.6966552734375,2731.5,845.7800903320312,165.22265625,5813.5,7277.837890625,1968.863037109375,806.5922241210938,750.8499755859375,7125.5,26415.0,1508.9437255859375,1252.1591796875,6175.1376953125,1154.0350341796875,2080.025146484375,2260.989013671875
2025-12-02,1539.1834716796875,3038.514892578125,973.6956176757812,1527.9364013671875,1373.0,2452.850830078125,382.3043212890625,950.1730346679688,2104.0,428.4800109863281,3991.513427734375,1257.030517578125,243.873779296875,1593.2349853515625,2928.988037109375,16239.0,1783.2127685546875,3873.09130859375,11666.0,326.13775634765625,237.94085693359375,264.48089599609375,1246.1492919921875,3677.876708984375,1497.7769775390625,1155.36376953125,1019.2345581054688,1511.7288818359375,374.0058288574219,2735.0,848.9249877929688,164.3898162841797,5875.5,7232.3984375,1978.749267578125,802.6627197265625,746.75,7112.5,26545.0,1502.504150390625,1267.1640625,6150.61572265625,1152.4483642578125,2064.138427734375,2238.59912109375
2025-12-03,1531.718017578125,3081.441650390625,984.2214965820312,1545.261474609375,1391.5,2423.350830078125,381.875244140625,934.2107543945312,2086.0,429.2200012207031,3949.424560546875,1269.720703125,248.280029296875,1598.1058349609375,2928.095947265625,16082.0,1790.3475341796875,3805.313720703125,11591.0,320.53009033203125,234.5017852783203,265.46978759765625,1229.3214111328125,3611.473876953125,1502.650390625,1137.0687255859375,1015.1596069335938,1491.4144287109375,370.35406494140625,2720.300048828125,845.530517578125,163.5471954345703,5824.5,7174.47509765625,1970.0614013671875,812.0636596679688,743.0,7081.5,26300.0,1493.984130859375,1272.62939453125,6092.74365234375,1130.4346923828125,2044.255615234375,2188.8212890625
2025-12-04,1528.53271484375,3129.11669921875,980.9752197265625,1563.7611083984375,1386.699951171875,2437.40771484375,384.3066101074219,931.31298828125,2103.800048828125,427.0799865722656,3945.067138671875,1279.0135498046875,250.46363830566406,1611.8414306640625,2931.763916015625,15994.0,1801.8427734375,3787.970458984375,11608.0,320.53009033203125,236.6609649658203,266.1125793457031,1229.81640625,3633.443359375,1522.7286376953125,1144.02880859375,1022.8125,1499.2813720703125,374.1044921875,2730.39990234375,861.6044921875,163.40023803710938,5876.5,7191.45263671875,2000.11962890625,806.5922241210938,756.4500122070312,7100.0,26450.0,1506.86328125,1269.5489501953125,6218.787109375,1138.76416015625,2047.452880859375,2216.90869140625
